2 -0.203365 -2.880003 -0.120536 0 -2 0
2 -0.206517 -2.879463 -0.121077 0 -2 0
2 -0.209656 -2.878923 -0.121618 0 -2 0
2 -0.212780 -2.878382 -0.122160 0 -2 0
2 -0.215889 -2.877840 -0.122702 0 -2 0
3 -0.215078 -2.877298 -0.123489 0 -2 0
3 -0.214266 -2.876511 -0.124277 0 -2 0
3 -0.213455 -2.875724 -0.125063 0 -2 0
3 -0.212644 -2.874937 -0.125850 0 -2 0
3 -0.211832 -2.874150 -0.126636 0 -2 0
3 -0.211021 -2.873363 -0.127423 0 -2 0
3 -0.210209 -2.872577 -0.128209 0 -2 0
3 -0.209398 -2.871791 -0.128995 0 -2 0
3 -0.208586 -2.871006 -0.129780 0 -2 0
3 -0.207775 -2.870220 -0.130566 0 -2 0
3 -0.206963 -2.869434 -0.131351 0 -2 0
3 -0.206151 -2.868649 -0.132136 0 -2 0
3 -0.205340 -2.867864 -0.132921 0 -2 0
3 -0.204528 -2.867079 -0.133705 0 -2 0
3 -0.203716 -2.866294 -0.134490 0 -2 0
3 -0.202904 -2.865510 -0.135274 0 -2 0
2 -0.205999 -2.864726 -0.135814 0 -2 0
2 -0.209079 -2.864186 -0.136355 0 -2 0
2 -0.212145 -2.863645 -0.136897 0 -2 0
3 -0.211290 -2.863103 -0.137683 0 -2 0
2 -0.214342 -2.862317 -0.138225 0 -2 0
2 -0.217380 -2.861774 -0.138768 0 -2 0
3 -0.216497 -2.861232 -0.139556 0 -2 0
2 -0.219521 -2.860444 -0.140099 0 -2 0
3 -0.218624 -2.859900 -0.140888 0 -2 0
2 -0.221634 -2.859113 -0.141432 0 -2 0
3 -0.220724 -2.858568 -0.142220 0 -2 0
3 -0.219814 -2.857780 -0.143009 0 -2 0
2 -0.222811 -2.856991 -0.143553 0 -2 0
3 -0.221888 -2.856447 -0.144342 0 -2 0
2 -0.224871 -2.855658 -0.144887 0 -2 0
2 -0.227840 -2.855114 -0.145432 0 -2 0
3 -0.226889 -2.854568 -0.146222 0 -2 0
2 -0.229845 -2.853778 -0.146768 0 -2 0
2 -0.232788 -2.853232 -0.147315 0 -2 0
2 -0.235716 -2.852685 -0.147862 0 -2 0
3 -0.234725 -2.852138 -0.148654 0 -2 0
3 -0.233734 -2.851346 -0.149446 0 -2 0
3 -0.232744 -2.850554 -0.150238 0 -2 0
3 -0.231754 -2.849762 -0.151029 0 -2 0
3 -0.230765 -2.848971 -0.151820 0 -2 0
2 -0.233683 -2.848180 -0.152367 0 -2 0
3 -0.232681 -2.847633 -0.153159 0 -2 0
3 -0.231680 -2.846841 -0.153950 0 -2 0
3 -0.230680 -2.846050 -0.154741 0 -2 0
3 -0.229680 -2.845259 -0.155532 0 -2 0
3 -0.228681 -2.844468 -0.156322 0 -2 0
3 -0.227682 -2.843678 -0.157113 0 -2 0
2 -0.230591 -2.842887 -0.157659 0 -2 0
2 -0.233485 -2.842341 -0.158206 0 -2 0
3 -0.232460 -2.841794 -0.158997 0 -2 0
3 -0.231436 -2.841003 -0.159789 0 -2 0
2 -0.234319 -2.840211 -0.160336 0 -2 0
2 -0.237188 -2.839664 -0.160883 0 -2 0
3 -0.236138 -2.839117 -0.161676 0 -2 0
2 -0.238995 -2.838324 -0.162224 0 -2 0
3 -0.237932 -2.837776 -0.163017 0 -2 0
3 -0.236870 -2.836983 -0.163810 0 -2 0
2 -0.239715 -2.836190 -0.164358 0 -2 0
3 -0.238641 -2.835642 -0.165151 0 -2 0
2 -0.241474 -2.834849 -0.165700 0 -2 0
2 -0.244293 -2.834300 -0.166249 0 -2 0
3 -0.243193 -2.833751 -0.167043 0 -2 0
3 -0.242094 -2.832957 -0.167837 0 -2 0
2 -0.244902 -2.832163 -0.168387 0 -2 0
2 -0.247697 -2.831613 -0.168937 0 -2 0
2 -0.250479 -2.831063 -0.169488 0 -2 0
3 -0.249342 -2.830512 -0.170284 0 -2 0
3 -0.248206 -2.829716 -0.171079 0 -2 0
2 -0.250977 -2.828921 -0.171631 0 -2 0
2 -0.253735 -2.828369 -0.172182 0 -2 0
2 -0.256480 -2.827818 -0.172735 0 -2 0
2 -0.259212 -2.827265 -0.173288 0 -2 0
2 -0.261932 -2.826712 -0.173842 0 -2 0
2 -0.264638 -2.826158 -0.174397 0 -2 0
2 -0.267331 -2.825603 -0.174952 0 -2 0
3 -0.266106 -2.825048 -0.175751 0 -2 0
2 -0.268788 -2.824249 -0.176307 0 -2 0
2 -0.271457 -2.823693 -0.176863 0 -2 0
3 -0.270208 -2.823137 -0.177664 0 -2 0
3 -0.268960 -2.822336 -0.178464 0 -2 0
3 -0.267714 -2.821536 -0.179264 0 -2 0
3 -0.266469 -2.820735 -0.180064 0 -2 0
3 -0.265226 -2.819936 -0.180864 0 -2 0
3 -0.263985 -2.819136 -0.181663 0 -2 0
3 -0.262745 -2.818337 -0.182462 0 -2 0
3 -0.261506 -2.817538 -0.183261 0 -2 0
3 -0.260270 -2.816740 -0.184059 0 -2 0
2 -0.262941 -2.815941 -0.184613 0 -2 0
2 -0.265599 -2.815387 -0.185168 0 -2 0
3 -0.264339 -2.814832 -0.185967 0 -2 0
3 -0.263080 -2.814033 -0.186766 0 -2 0
2 -0.265729 -2.813234 -0.187321 0 -2 0
2 -0.268365 -2.812679 -0.187876 0 -2 0
3 -0.267083 -2.812124 -0.188676 0 -2 0
3 -0.265802 -2.811324 -0.189476 0 -2 0
2 -0.268430 -2.810524 -0.190031 0 -2 0
3 -0.267138 -2.809969 -0.190831 0 -2 0
2 -0.269755 -2.809169 -0.191387 0 -2 0
2 -0.272359 -2.808613 -0.191943 0 -2 0
2 -0.274951 -2.808057 -0.192500 0 -2 0
2 -0.277530 -2.807500 -0.193058 0 -2 0
2 -0.280097 -2.806942 -0.193616 0 -2 0
2 -0.282651 -2.806384 -0.194175 0 -2 0
3 -0.281287 -2.805825 -0.194979 0 -2 0
2 -0.283832 -2.805021 -0.195538 0 -2 0
2 -0.286364 -2.804462 -0.196098 0 -2 0
2 -0.288884 -2.803902 -0.196658 0 -2 0
3 -0.287486 -2.803342 -0.197463 0 -2 0
2 -0.289996 -2.802537 -0.198024 0 -2 0
2 -0.292494 -2.801976 -0.198585 0 -2 0
2 -0.294979 -2.801415 -0.199147 0 -2 0
2 -0.297453 -2.800853 -0.199710 0 -2 0
2 -0.299915 -2.800290 -0.200273 0 -2 0
3 -0.298459 -2.799727 -0.201081 0 -2 0
2 -0.300911 -2.798919 -0.201644 0 -2 0
2 -0.303352 -2.798356 -0.202208 0 -2 0
3 -0.301874 -2.797792 -0.203017 0 -2 0
2 -0.304305 -2.796983 -0.203581 0 -2 0
2 -0.306725 -2.796419 -0.204146 0 -2 0
3 -0.305226 -2.795854 -0.204955 0 -2 0
3 -0.303730 -2.795045 -0.205764 0 -2 0
3 -0.302236 -2.794236 -0.206572 0 -2 0
3 -0.300745 -2.793427 -0.207381 0 -2 0
3 -0.299257 -2.792619 -0.208189 0 -2 0
3 -0.297771 -2.791811 -0.208996 0 -2 0
3 -0.296287 -2.791004 -0.209803 0 -2 0
3 -0.294806 -2.790197 -0.210610 0 -2 0
3 -0.293328 -2.789390 -0.211416 0 -2 0
2 -0.295758 -2.788584 -0.211978 0 -2 0
2 -0.298176 -2.788022 -0.212541 0 -2 0
3 -0.296677 -2.787459 -0.213348 0 -2 0
3 -0.295180 -2.786652 -0.214155 0 -2 0
3 -0.293685 -2.785845 -0.214962 0 -2 0
3 -0.292193 -2.785038 -0.215768 0 -2 0
3 -0.290704 -2.784232 -0.216574 0 -2 0
3 -0.289217 -2.783426 -0.217379 0 -2 0
3 -0.287733 -2.782621 -0.218184 0 -2 0
3 -0.286251 -2.781816 -0.218989 0 -2 0
3 -0.284772 -2.781011 -0.219793 0 -2 0
3 -0.283295 -2.780207 -0.220597 0 -2 0
3 -0.281821 -2.779403 -0.221401 0 -2 0
3 -0.280349 -2.778600 -0.222204 0 -2 0
3 -0.278879 -2.777796 -0.223007 0 -2 0
2 -0.281319 -2.776993 -0.223565 0 -2 0
3 -0.279840 -2.776435 -0.224368 0 -2 0
3 -0.278364 -2.775632 -0.225171 0 -2 0
3 -0.276890 -2.774829 -0.225973 0 -2 0
3 -0.275419 -2.774027 -0.226775 0 -2 0
3 -0.273950 -2.773225 -0.227577 0 -2 0
3 -0.272484 -2.772423 -0.228378 0 -2 0
3 -0.271020 -2.771621 -0.229179 0 -2 0
3 -0.269558 -2.770821 -0.229980 0 -2 0
3 -0.268099 -2.770020 -0.230780 0 -2 0
2 -0.270549 -2.769220 -0.231336 0 -2 0
3 -0.269081 -2.768664 -0.232137 0 -2 0
3 -0.267615 -2.767864 -0.232937 0 -2 0
2 -0.270057 -2.767063 -0.233493 0 -2 0
3 -0.268582 -2.766507 -0.234293 0 -2 0
2 -0.271016 -2.765707 -0.234849 0 -2 0
3 -0.269531 -2.765151 -0.235650 0 -2 0
3 -0.268049 -2.764350 -0.236450 0 -2 0
3 -0.266569 -2.763550 -0.237250 0 -2 0
3 -0.265092 -2.762750 -0.238049 0 -2 0
3 -0.263618 -2.761951 -0.238848 0 -2 0
3 -0.262146 -2.761152 -0.239647 0 -2 0
2 -0.264583 -2.760353 -0.240201 0 -2 0
3 -0.263101 -2.759799 -0.241000 0 -2 0
2 -0.265529 -2.759000 -0.241555 0 -2 0
2 -0.267945 -2.758445 -0.242111 0 -2 0
2 -0.270349 -2.757890 -0.242666 0 -2 0
3 -0.268835 -2.757334 -0.243467 0 -2 0
2 -0.271230 -2.756533 -0.244023 0 -2 0
2 -0.273613 -2.755977 -0.244580 0 -2 0
3 -0.272079 -2.755420 -0.245381 0 -2 0
3 -0.270547 -2.754619 -0.246182 0 -2 0
3 -0.269018 -2.753818 -0.246982 0 -2 0
3 -0.267491 -2.753018 -0.247782 0 -2 0
3 -0.265968 -2.752218 -0.248582 0 -2 0
3 -0.264447 -2.751418 -0.249381 0 -2 0
2 -0.266835 -2.750619 -0.249936 0 -2 0
2 -0.269211 -2.750064 -0.250492 0 -2 0
3 -0.267670 -2.749508 -0.251292 0 -2 0
3 -0.266131 -2.748708 -0.252092 0 -2 0
3 -0.264595 -2.747908 -0.252891 0 -2 0
3 -0.263062 -2.747109 -0.253690 0 -2 0
3 -0.261532 -2.746310 -0.254489 0 -2 0
2 -0.263910 -2.745511 -0.255043 0 -2 0
3 -0.262371 -2.744957 -0.255842 0 -2 0
3 -0.260834 -2.744158 -0.256640 0 -2 0
3 -0.259301 -2.743360 -0.257438 0 -2 0
2 -0.261676 -2.742562 -0.257992 0 -2 0
3 -0.260133 -2.742008 -0.258791 0 -2 0
2 -0.262500 -2.741210 -0.259345 0 -2 0
2 -0.264855 -2.740655 -0.259899 0 -2 0
3 -0.263292 -2.740101 -0.260698 0 -2 0
3 -0.261732 -2.739302 -0.261497 0 -2 0
3 -0.260175 -2.738503 -0.262295 0 -2 0
2 -0.262527 -2.737705 -0.262849 0 -2 0
3 -0.260961 -2.737151 -0.263648 0 -2 0
3 -0.259398 -2.736352 -0.264446 0 -2 0
3 -0.257838 -2.735554 -0.265243 0 -2 0
3 -0.256281 -2.734756 -0.266041 0 -2 0
2 -0.258632 -2.733959 -0.266594 0 -2 0
3 -0.257067 -2.733406 -0.267391 0 -2 0
3 -0.255504 -2.732609 -0.268188 0 -2 0
3 -0.253944 -2.731812 -0.268985 0 -2 0
2 -0.256292 -2.731015 -0.269538 0 -2 0
3 -0.254724 -2.730462 -0.270335 0 -2 0
3 -0.253158 -2.729665 -0.271131 0 -2 0
3 -0.251595 -2.728869 -0.271927 0 -2 0
3 -0.250035 -2.728073 -0.272723 0 -2 0
3 -0.248477 -2.727277 -0.273519 0 -2 0
2 -0.250829 -2.726481 -0.274070 0 -2 0
2 -0.253170 -2.725930 -0.274621 0 -2 0
2 -0.255499 -2.725379 -0.275174 0 -2 0
3 -0.253910 -2.724826 -0.275970 0 -2 0
3 -0.252324 -2.724030 -0.276767 0 -2 0
2 -0.254648 -2.723233 -0.277319 0 -2 0
3 -0.253054 -2.722681 -0.278115 0 -2 0
2 -0.255369 -2.721885 -0.278668 0 -2 0
2 -0.257673 -2.721332 -0.279220 0 -2 0
3 -0.256059 -2.720780 -0.280018 0 -2 0
3 -0.254448 -2.719982 -0.280815 0 -2 0
3 -0.252841 -2.719185 -0.281611 0 -2 0
3 -0.251236 -2.718389 -0.282407 0 -2 0
3 -0.249635 -2.717593 -0.283203 0 -2 0
2 -0.251942 -2.716797 -0.283754 0 -2 0
3 -0.250333 -2.716246 -0.284550 0 -2 0
3 -0.248726 -2.715450 -0.285346 0 -2 0
3 -0.247122 -2.714654 -0.286141 0 -2 0
3 -0.245521 -2.713859 -0.286935 0 -2 0
3 -0.243924 -2.713065 -0.287730 0 -2 0
2 -0.246235 -2.712270 -0.288280 0 -2 0
2 -0.248536 -2.711720 -0.288830 0 -2 0
2 -0.250825 -2.711170 -0.289381 0 -2 0
2 -0.253102 -2.710618 -0.289933 0 -2 0
2 -0.255369 -2.710067 -0.290485 0 -2 0
2 -0.257625 -2.709515 -0.291038 0 -2 0
2 -0.259869 -2.708962 -0.291591 0 -2 0
2 -0.262103 -2.708409 -0.292145 0 -2 0
3 -0.260419 -2.707855 -0.292944 0 -2 0
2 -0.262645 -2.707056 -0.293498 0 -2 0
2 -0.264860 -2.706502 -0.294052 0 -2 0
3 -0.263157 -2.705948 -0.294851 0 -2 0
2 -0.265365 -2.705149 -0.295406 0 -2 0
2 -0.267561 -2.704594 -0.295961 0 -2 0
3 -0.265840 -2.704039 -0.296761 0 -2 0
3 -0.264123 -2.703239 -0.297560 0 -2 0
3 -0.262409 -2.702440 -0.298359 0 -2 0
3 -0.260699 -2.701641 -0.299157 0 -2 0
3 -0.258992 -2.700843 -0.299955 0 -2 0
3 -0.257289 -2.700045 -0.300753 0 -2 0
3 -0.255589 -2.699247 -0.301550 0 -2 0
3 -0.253892 -2.698450 -0.302347 0 -2 0
3 -0.252199 -2.697653 -0.303143 0 -2 0
3 -0.250509 -2.696857 -0.303939 0 -2 0
3 -0.248822 -2.696061 -0.304735 0 -2 0
3 -0.247139 -2.695266 -0.305530 0 -2 0
3 -0.245459 -2.694470 -0.306324 0 -2 0
2 -0.247688 -2.693676 -0.306875 0 -2 0
3 -0.246001 -2.693125 -0.307669 0 -2 0
2 -0.248223 -2.692331 -0.308220 0 -2 0
2 -0.250434 -2.691780 -0.308771 0 -2 0
3 -0.248728 -2.691229 -0.309567 0 -2 0
3 -0.247025 -2.690434 -0.310362 0 -2 0
2 -0.249232 -2.689638 -0.310912 0 -2 0
3 -0.247522 -2.689088 -0.311708 0 -2 0
2 -0.249721 -2.688293 -0.312258 0 -2 0
2 -0.251910 -2.687742 -0.312810 0 -2 0
3 -0.250182 -2.687190 -0.313606 0 -2 0
3 -0.248457 -2.686394 -0.314401 0 -2 0
2 -0.250642 -2.685599 -0.314952 0 -2 0
2 -0.252816 -2.685048 -0.315504 0 -2 0
2 -0.254979 -2.684496 -0.316056 0 -2 0
3 -0.253226 -2.683944 -0.316853 0 -2 0
2 -0.255382 -2.683147 -0.317405 0 -2 0
2 -0.257528 -2.682595 -0.317958 0 -2 0
2 -0.259663 -2.682043 -0.318511 0 -2 0
2 -0.261787 -2.681489 -0.319065 0 -2 0
2 -0.263901 -2.680935 -0.319619 0 -2 0
2 -0.266004 -2.680381 -0.320174 0 -2 0
2 -0.268097 -2.679826 -0.320729 0 -2 0
2 -0.270179 -2.679271 -0.321285 0 -2 0
3 -0.268345 -2.678715 -0.322085 0 -2 0
3 -0.266515 -2.677915 -0.322885 0 -2 0
2 -0.268594 -2.677115 -0.323441 0 -2 0
3 -0.266757 -2.676559 -0.324241 0 -2 0
3 -0.264924 -2.675759 -0.325040 0 -2 0
3 -0.263095 -2.674960 -0.325839 0 -2 0
3 -0.261270 -2.674161 -0.326638 0 -2 0
2 -0.263355 -2.673362 -0.327192 0 -2 0
3 -0.261523 -2.672808 -0.327990 0 -2 0
3 -0.259695 -2.672010 -0.328789 0 -2 0
3 -0.257871 -2.671211 -0.329586 0 -2 0
3 -0.256051 -2.670414 -0.330384 0 -2 0
3 -0.254235 -2.669616 -0.331180 0 -2 0
3 -0.252422 -2.668820 -0.331977 0 -2 0
3 -0.250614 -2.668023 -0.332773 0 -2 0
3 -0.248809 -2.667227 -0.333568 0 -2 0
3 -0.247008 -2.666432 -0.334363 0 -2 0
3 -0.245211 -2.665637 -0.335158 0 -2 0
3 -0.243417 -2.664842 -0.335952 0 -2 0
2 -0.245534 -2.664048 -0.336502 0 -2 0
2 -0.247640 -2.663498 -0.337052 0 -2 0
3 -0.245829 -2.662948 -0.337847 0 -2 0
3 -0.244022 -2.662153 -0.338641 0 -2 0
3 -0.242219 -2.661359 -0.339435 0 -2 0
3 -0.240420 -2.660565 -0.340229 0 -2 0
2 -0.242531 -2.659771 -0.340778 0 -2 0
3 -0.240725 -2.659222 -0.341571 0 -2 0
3 -0.238923 -2.658429 -0.342364 0 -2 0
2 -0.241031 -2.657636 -0.342913 0 -2 0
3 -0.239222 -2.657087 -0.343706 0 -2 0
3 -0.237417 -2.656294 -0.344499 0 -2 0
2 -0.239522 -2.655501 -0.345047 0 -2 0
3 -0.237711 -2.654953 -0.345840 0 -2 0
2 -0.239809 -2.654160 -0.346389 0 -2 0
3 -0.237991 -2.653611 -0.347181 0 -2 0
3 -0.236177 -2.652819 -0.347974 0 -2 0
3 -0.234366 -2.652026 -0.348766 0 -2 0
3 -0.232560 -2.651234 -0.349557 0 -2 0
3 -0.230757 -2.650443 -0.350348 0 -2 0
2 -0.232864 -2.649652 -0.350895 0 -2 0
3 -0.231055 -2.649105 -0.351686 0 -2 0
3 -0.229249 -2.648314 -0.352477 0 -2 0
3 -0.227447 -2.647523 -0.353267 0 -2 0
3 -0.225649 -2.646733 -0.354057 0 -2 0
3 -0.223855 -2.645943 -0.354847 0 -2 0
3 -0.222064 -2.645154 -0.355635 0 -2 0
3 -0.220278 -2.644365 -0.356424 0 -2 0
2 -0.222401 -2.643576 -0.356968 0 -2 0
3 -0.220608 -2.643032 -0.357757 0 -2 0
3 -0.218818 -2.642243 -0.358545 0 -2 0
2 -0.220939 -2.641455 -0.359089 0 -2 0
3 -0.219142 -2.640911 -0.359877 0 -2 0
