0.240000 -374.726410 -101.973778 -374 -52694
0.241000 -388.546967 -119.015694 -388 -61337
0.242000 -401.655914 -135.839630 -401 -69869
0.243000 -414.029175 -152.414764 -414 -78281
0.244000 -425.644104 -168.710739 -425 -86549
0.245000 -436.479431 -184.697708 -436 -94652
0.246000 -446.515350 -200.346390 -446 -102583
0.247000 -455.733429 -215.628128 -455 -110323
0.248000 -464.116791 -230.514923 -464 -117868
0.249000 -471.650116 -244.979523 -471 -125198
0.250000 -478.319550 -258.995422 -478 -132295
0.251000 -484.112854 -272.536957 -484 -139158
0.252000 -489.019470 -285.579315 -489 -145771
0.253000 -493.030487 -298.098602 -493 -152117
0.254000 -496.138489 -310.071899 -496 -158182
0.255000 -498.337799 -321.477295 -498 -163952
0.256000 -499.624390 -332.293884 -499 -169414
0.257000 -499.995941 -342.501862 -499 -174556
0.258000 -499.451721 -352.082520 -499 -179381
0.259000 -497.992737 -361.018311 -497 -183878
0.260000 -495.621704 -369.292877 -495 -188036
0.261000 -492.342926 -376.891083 -492 -191860
0.262000 -488.162384 -383.799011 -488 -195340
0.263000 -483.087799 -390.003967 -483 -198465
0.264000 -477.128418 -395.494629 -477 -201226
0.265000 -470.295197 -400.260925 -470 -203615
0.266000 -462.600586 -404.294128 -462 -205623
0.267000 -454.058746 -407.586853 -454 -207258
0.268000 -444.685272 -410.133087 -444 -208511
0.269000 -434.497345 -411.928131 -434 -209375
0.270000 -423.513641 -412.968719 -423 -209859
0.271000 -411.754272 -413.252960 -411 -209955
0.272000 -399.240784 -412.780304 -399 -209670
0.273000 -385.996063 -411.551636 -385 -208997
0.274000 -372.044373 -409.569214 -372 -207944
0.275000 -357.411285 -406.836639 -357 -206519
0.276000 -342.123596 -403.358948 -342 -204715
0.277000 -326.209320 -399.142487 -326 -202539
0.278000 -309.697571 -394.194977 -309 -199982
0.279000 -292.618591 -388.525513 -292 -197052
0.280000 -275.003693 -382.144440 -275 -193772
0.281000 -256.885132 -375.063477 -256 -190132
0.282000 -238.296082 -367.295563 -238 -186139
0.283000 -219.270584 -358.854950 -219 -181816
0.284000 -199.843475 -349.757080 -199 -177151
0.285000 -180.050369 -340.018616 -180 -172164
0.286000 -159.927490 -329.657410 -159 -166859
0.287000 -139.511703 -318.692413 -139 -161242
0.288000 -118.840393 -307.143738 -118 -155331
0.289000 -97.951431 -295.032532 -97 -149129
0.290000 -76.883072 -282.380951 -76 -142654
0.291000 -55.673897 -269.212189 -55 -135922
0.292000 -34.362755 -255.550369 -34 -128949
0.293000 -12.988678 -241.420502 -12 -121735
0.294000 8.409189 -226.848465 8 -114310
0.295000 29.791655 -211.860947 29 -106702
0.296000 51.119556 -196.485413 51 -98891
0.297000 72.353828 -180.750000 72 -90890
0.298000 93.455589 -164.683548 93 -82727
0.299000 114.386185 -148.315475 114 -74411
0.300000 135.107269 -131.675751 135 -65951
0.301000 155.580917 -114.794868 155 -57372
0.302000 175.769608 -97.703735 175 -48698
0.303000 195.636383 -80.433655 195 -39934
0.304000 215.144836 -63.016258 215 -31086
